sku,name_short,brand,category,great_category
706927980,Стиральный порошок 40 стирок,SYNERGETIC,Порошок,Home
706952699,"Средство для посуды детское 3,5л",SYNERGETIC,Посуда,Clean
720790045,Шампунь Максимальное питание и восстановление 400 мл.,SYNERGETIC,Шампуни,Beauty
720414117,Шампунь Объём и укрепление волос 400 мл,SYNERGETIC,Шампуни,Beauty
720412112,"Шампунь ""Экстрамягкий для ежедневного ухода 2в1"" 400 мл",SYNERGETIC,Шампуни,Beauty
720301169,"Шампунь и гель для душа 2 в 1 мужской,400мл",SYNERGETIC,Шампуни,Beauty
714433391,"Подарочный набор ""Идеальный спа-уход""",SYNERGETIC,Бьюти наборы,Beauty
714543396,"Подарочный набор ""Увлажнение и блеск 3 в 1""",SYNERGETIC,Бьюти наборы,Beauty
715065484,"Подарочный набор""Комбо для домашнего SPA""",SYNERGETIC,Бьюти наборы,Beauty
728867529,"Бальзам для волос Интенсивное увлажнение и блеск,400мл",SYNERGETIC,Бальзамы для волос,Beauty
728871749,"Бальзам для волос Максимальное питание и восстановление, 400мл",SYNERGETIC,Бальзамы для волос,Beauty
728878019,"Бальзам для волос Объём и укрепление волос,400мл",SYNERGETIC,Бальзамы для волос,Beauty
728892531,Набор Кокосовый для ухода за волосами и телом,SYNERGETIC,Бьюти наборы,Beauty
728908408,"Набор ""Комбо-набор для рук и тела""",SYNERGETIC,Бьюти наборы,Beauty
743600780,Подарочный набор Ароматы Пачули и бергамота для рук и тела,SYNERGETIC,Бьюти наборы,Beauty
737710471,"Кондиционер ""Магическая орхидея""5л",SYNERGETIC,Кондиционеры,Home
737714214,"Кондиционер ""Бескрайний океан""5л",SYNERGETIC,Кондиционеры,Home
737725294,"Кондиционер ""Реликтовый лес"" 5л",SYNERGETIC,Кондиционеры,Home
737735420,Пилинг Глубокое очищение и тонизирование,SYNERGETIC,Уход за волосами,Beauty
737741030,Сыворотка Тонизирующая для роста волос,SYNERGETIC,Уход за волосами,Beauty
737759704,Соль для ванн магниево-сульфатная,SYNERGETIC,Соль для ванны,Beauty
737770923,Соль для ванн магниево-сульфатная с маслом эвкалипта,SYNERGETIC,Соль для ванны,Beauty
737778393,Соль для ванн,SYNERGETIC,Соль для ванны,Beauty
737781379,Соль для ванн с маслом лаванды,SYNERGETIC,Соль для ванны,Beauty
737805301,Детская зубная щетка мягкая (голубая),SYNERGETIC,Зубные щетки,Oral
737815168,Детская зубная щетка мягкая (розовая),SYNERGETIC,Зубные щетки,Oral
756222062,"""Антижир"" пена 0,5 л",SYNERGETIC,Кухня,Clean
762707624,"Набор экосредств ""Идеальная уборка""",SYNERGETIC,Clean_Наборы,Clean
768902206,"""Объём и укрепление"", шампунь + бальзам",SYNERGETIC,Бьюти наборы,Beauty
768982257,"""Максимальное питание и восстановление"" шампунь + бальзам",SYNERGETIC,Бьюти наборы,Beauty
768984203,"""Интенсивное увлажнение и блеск"" шампунь + бальзам",SYNERGETIC,Бьюти наборы,Beauty
770087740,"Спайка ""Апельсиновый джем"" 3-6 лет, 2 шт.",SYNERGETIC,Зубные пасты,Oral
770155636,"Спайка Ванильный пломбир 3-6 лет, 2 шт.",SYNERGETIC,Зубные пасты,Oral
770173008,"Зубная паста биоактивный кальций, 100 гр.-2шт.",SYNERGETIC,Зубные пасты,Oral
770207885,Зубная паста защита от кариеса 100 гр.-2шт.,SYNERGETIC,Зубные пасты,Oral
783297096,"Набор ""Чистота и блеск"" 6шт.*500мл.",SYNERGETIC,Clean_Наборы,Clean
783759424,Набор для уборки Сияющая поверхность 3шт. * 500мл.,SYNERGETIC,Clean_Наборы,Clean
815290515,Таблетки для ПММ Ultra Power 55 шт,SYNERGETIC,ПММ,Home
815295373,Таблетки для ПММ Ultra Power 100 шт,SYNERGETIC,ПММ,Home
816935645,Шампунь-бальзам Против перхоти 2 в 1 HAIR THERAPY 400мл,SYNERGETIC,Шампуни,Beauty
816950109,Шампунь Себорегулирующий HAIR THERAPY 400мл.,SYNERGETIC,Шампуни,Beauty
817132692,Шампунь Против выпадения волос HAIR THERAPY 400мл.,SYNERGETIC,Шампуни,Beauty
834853464,"Фольга пищевая алюминиевая профессиональная Lomberta, 50 м.",Lomberta,Фольга,Lomberta
834736738,"Бумага для выпечки Lomberta, пергамент в листах, 15 шт",Lomberta,Для выпечки,Lomberta
834736734,"Рукав для запекания Lomberta, герметичный, 3 м",Lomberta,Для выпечки,Lomberta
834736686,"Фольга алюминиевая Lomberta, 10 м, 2 шт.",Lomberta,Фольга,Lomberta
834736690,"Фольга алюминиевая Lomberta, 10м",Lomberta,Фольга,Lomberta
834736693,"Пленка пищевая Lomberta, 20 м",Lomberta,Пленка,Lomberta
834736782,"Бумага для выпечки Lomberta, силиконизированная, 7 м",Lomberta,Для выпечки,Lomberta
834737400,"Бумага для выпечки Lomberta, силиконизированная, 50 м",Lomberta,Для выпечки,Lomberta
834738685,"Губки для мытья посуды Lomberta, крупнопористые 3шт.",Lomberta,Губки,Lomberta
834738681,"Губки для мытья посуды Lomberta, 5 шт.",Lomberta,Губки,Lomberta
834738676,"Губки для мытья посуды интенсив Lomberta, жесткие, 4 шт.",Lomberta,Губки,Lomberta
834740543,"Зубочистки деревянные Lomberta, 200 шт",Lomberta,Зубочистки,Lomberta
834741104,"Пакеты для мусора Lomberta 60 л с затяжкой, прочные, 10 шт.",Lomberta,Пакеты для мусора,Lomberta
834741184,"Пакеты для мусора Lomberta трехслойные 60 л, 10 шт.",Lomberta,Пакеты для мусора,Lomberta
834741101,"Пакеты для мусора Lomberta 60 л, прочное дно, 20 шт.",Lomberta,Пакеты для мусора,Lomberta
834741157,"Пакеты для мусора Lomberta с затяжкой, непрозрачные 10 шт., 120 л",Lomberta,Пакеты для мусора,Lomberta
834741175,"Пакеты для мусора Lomberta, непрозрачные, 5 шт., 240 л",Lomberta,Пакеты для мусора,Lomberta
834741187,"Пакеты для мусора Lomberta 120 л, объемные, для крупного мусора, 10 шт",Lomberta,Пакеты для мусора,Lomberta
834741189,"Пакеты для мусора Lomberta 35 л с затяжками, сверхпрочные, 15 шт.",Lomberta,Пакеты для мусора,Lomberta
834741115,"Пакеты для мусора Lomberta с затяжкой, прочные, 35 л, 15 шт.",Lomberta,Пакеты для мусора,Lomberta
834741108,"Пакеты для мусора Lomberta, с технологией Overlap, 60 л, 10 шт",Lomberta,Пакеты для мусора,Lomberta
834741161,"Пакеты для мусора Lomberta, с технологией Overlap, 35 л, 15 шт",Lomberta,Пакеты для мусора,Lomberta
834741164,"Пакеты для мусора Lomberta с затяжкой, сверхпрочные, 60 л, 10 шт.",Lomberta,Пакеты для мусора,Lomberta
834741422,"Пакеты для заморозки Lomberta, 30 шт.",Lomberta,Пакеты,Lomberta
834741596,"Пакеты для продуктов Lomberta, 100 шт.",Lomberta,Пакеты,Lomberta
834743541,Перчатки хозяйственные Lomberta M,Lomberta,Перчатки,Lomberta
834743545,Перчатки хозяйственные Lomberta S,Lomberta,Перчатки,Lomberta
834744074,"Ролик для чистки Lomberta, 40 листов",Lomberta,Ролики для одежды,Lomberta
835653058,"Жидкое мыло Lomberta Тропический кокос 3,9 л",Lomberta,Мыло,Lomberta
835660209,"Жидкое мыло Lomberta Сицилийская олива 3,9 л",Lomberta,Мыло,Lomberta
835665802,"Жидкое мыло Lomberta Розмарин и мята 3,9 л",Lomberta,Мыло,Lomberta
835820803,"Гель для посуды Lomberta Лимон и базилик 3,9 л",Lomberta,Посуда,Lomberta
835822998,"Гель для посуды Lomberta Алое и мелисса 3,9л",Lomberta,Посуда,Lomberta
835824544,"Гель для посуды Lomberta Шалфей и розмарин 3,9 л",Lomberta,Посуда,Lomberta
836231656,"Кондиционер для белья Lomberta Сицилийская роза 3,9л",Lomberta,Кондиционеры,Lomberta
837832740,"Кондиционер для белья Lomberta Альпийская свежесть 3,9л",Lomberta,Кондиционеры,Lomberta
837834745,"Кондиционе для белья Lomberta Ароматная лаванда 3,9л",Lomberta,Кондиционеры,Lomberta
837839912,"Гель для стирки Lomberta 3,9л. концентрат",Lomberta,Стирка,Lomberta
539879586,"Соль для посудомоечной машины SYNERGETIC 0,75 кг",SYNERGETIC,ПММ,Home
539196852,"Зубная паста активная защита, 100г (Лайм+Мята)",SYNERGETIC,Зубные пасты,Oral
539184182,"Зубная паста деликатное отбеливание, 100г (Малина+Мята)",SYNERGETIC,Зубные пасты,Oral
541364992,"Зубная паста комплекс-формула 7в1, 100г (Манго+Мята)",SYNERGETIC,Зубные пасты,Oral
539137442,"Зубная паста комплексное укрепление, 100г (Ультрамята)",SYNERGETIC,Зубные пасты,Oral
539116290,"Стирка 0,75л Универсальная",SYNERGETIC,Стирка,Home
845215420,"Кондиционер ""Цитрусовая фантазия"" 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845234899,"Кондиционер""Миндальное молочко"" 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845241088,"Кондиционер ""Райский сад"" 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845247722,"Кондиционер ""Аромамагия"" 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845260640,"Кондиционер""Лавандовое поле"" 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845287231,"Кондиционер Нежное прикосновение 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845309047,"Кондиционер ""Магическая орхидея"" 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845328153,"Кондиционер ""Бескрайний океан"" гипоаллергенный, 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
845333807,"Кондиционер ""Реликтовый лес"" гипоаллергенный, 1,5л, 50 стирок",SYNERGETIC,Кондиционеры,Home
848946684,Коллаген морской с витамином С 1100 мг 60 таблеток,4FRESH,БАД,4FRESH
848947582,Витамины для женщин 60 таблеток,4FRESH,БАД,4FRESH
848959177,Витамины для женщин 90 таблеток,4FRESH,БАД,4FRESH
848971557,Витамины для мужчин 60 таблеток,4FRESH,БАД,4FRESH
849008961,Витамины для мужчин 90 таблеток,4FRESH,БАД,4FRESH
849030851,Витаминный комплекс для волос 60 таблеток,4FRESH,БАД,4FRESH
849061653,Мульти B-комплекс витаминов группы Б 60 таблеток,4FRESH,БАД,4FRESH
849084721,Мульти B-комплекс витаминов группы Б 90 таблеток,4FRESH,БАД,4FRESH
849126917,Пиколинат хрома 200 мкг 60 таблеток,4FRESH,БАД,4FRESH
849133203,Магний цитрат с витамином В6 (магний в6) 60 таблеток,4FRESH,БАД,4FRESH
849149440,Витамин С 500 мг 90 таблеток,4FRESH,БАД,4FRESH
859761983,"Витамин Д 3, D3 2000 ME 90 таблеток",4FRESH,БАД,4FRESH
849168144,"Витамин Д 3, D3 2000 ME 120 таблеток",4FRESH,БАД,4FRESH
858992200,Капсулы COLOR 40 шт,SYNERGETIC,Капсулы,Home
859039497,Капсулы COLOR 60 шт,SYNERGETIC,Капсулы,Home
862383270,Набор для уборки кухни АНТИЖИР,SYNERGETIC,Clean_Наборы,Clean
870226808,Натуральная пенка для интимной гигиены,SYNERGETIC,Интимная гигиена,Beauty
870252422,Натуральный гель для интимной гигиены,SYNERGETIC,Интимная гигиена,Beauty
876637901,Натуральный крем для рук и ногтей питательный,SYNERGETIC,Крем для рук и тела,Beauty
870416682,Натуральный крем для рук защитный,SYNERGETIC,Крем для рук и тела,Beauty
870416579,Натуральный крем-бальзам для рук восстановление и увлажнение,SYNERGETIC,Крем для рук и тела,Beauty
870406818,Натуральный крем для рук увлажняющий,SYNERGETIC,Крем для рук и тела,Beauty
872633012,"Пятновыводитель кислородный, 50 стирок",SYNERGETIC,Пятновыводители,Home
876682029,Натуральный крем для ног смягчающий для сухой и потрескавшейся кожи,SYNERGETIC,Крем для рук и тела,Beauty
876767774,Натуральный крем для ног SPA освежающий и тонизирующий,SYNERGETIC,Крем для рук и тела,Beauty
876848980,"Губки для мытья посуды интенсив 4 шт., 2 упаковки",Lomberta,Губки,Lomberta
876851523,"Губки для посуды ретикулированные крупнопористые, 4 шт.",Lomberta,Губки,Lomberta
876849191,"Губки для мытья посуды крупнопористые, 3 шт., 2 упаковки",Lomberta,Губки,Lomberta
876848947,"Губки для мытья посуды, 3 шт., 2 упаковки",Lomberta,Губки,Lomberta
876849204,"Губки для мытья посуды, 5 шт., 2 упаковки",Lomberta,Губки,Lomberta
876849489,"Губки для мытья посуды, 3 шт.",Lomberta,Губки,Lomberta
876849470,Губки для мытья посуды интенсив 5 шт,Lomberta,Губки,Lomberta
876856680,"Набор пакетов для мусора эластичные с затяжкой 35л, 15 шт, 2 упаковки",Lomberta,Пакеты для мусора,Lomberta
876854508,"Набор пакетов для мусора эластичные с затяжкой 60л, 10 шт, 2 упаковки",Lomberta,Пакеты для мусора,Lomberta
876856639,"Пакеты для мусора, с затяжкой 35л, 30 шт",Lomberta,Пакеты для мусора,Lomberta
0,"Пакеты для мусора 35л, 40 шт",Lomberta,Пакеты для мусора,Lomberta
876856674,"Пакеты для мусора с затяжкой 10 шт., 120 л, 2 упаковки",Lomberta,Пакеты для мусора,Lomberta
876856032,"Пакеты для мусора, 10 шт, 2 упаковки",Lomberta,Пакеты для мусора,Lomberta
876856049,"Пакеты для мусора, с технологией Overlap, 35 л, 30 шт",Lomberta,Пакеты для мусора,Lomberta
876855293,"Пакеты для мусора, белые, устойчивые к разрывам, 30 шт., 60 л",Lomberta,Пакеты для мусора,Lomberta
